unix,s1_mt2_TEMP,minute,s2_mt2_TEMP,s3_mt2_TEMP,s4_mt2_TEMP,s5_mt2_TEMP,s6_mt2_TEMP,s7_mt2_TEMP,s8_mt2_TEMP,s9_mt2_TEMP,s10_mt2_TEMP,test_progress,avg_TEMP
1541862760,29.050833333333333,22,30.992833333333333,28.730833333333333,28.705916666666667,32.465833333333336,31.96725,26.746083333333335,30.8715,32.543708333333335,30.182333333333336,0.24444444444444444,30.225712500000004
1541862820,29.047083333333333,23,31.18,28.973000000000003,28.839083333333335,32.49366666666667,32.371208333333335,26.785833333333333,31.000083333333333,32.57483333333333,30.173416666666665,0.25555555555555554,30.343820833333332
1541862880,29.294500000000003,24,31.495833333333334,29.352500000000003,28.791999999999998,32.56395833333333,32.81045833333334,26.786583333333333,31.27825,32.70075,30.410666666666668,0.26666666666666666,30.54855
1541862940,29.457666666666668,25,31.77058333333333,29.59,28.717583333333334,32.538375,33.072250000000004,26.730583333333335,31.0705,32.83725,30.449333333333335,0.2777777777777778,30.6234125
1541863000,29.615833333333335,26,31.923375,29.748583333333332,29.265666666666668,32.599666666666664,33.2205,26.74416666666667,31.501083333333334,32.915083333333335,30.538333333333334,0.28888888888888886,30.807229166666666
1541863060,29.763583333333333,27,32.10254166666667,29.75225,29.191,32.705333333333336,33.22116666666667,26.80933333333333,31.056416666666667,32.972833333333334,30.463916666666666,0.3,30.803837500000004
1541863120,29.925416666666667,28,32.294583333333335,29.76966666666667,29.233083333333333,32.83675,33.07116666666666,26.786749999999998,31.076416666666667,32.989333333333335,30.324916666666663,0.3111111111111111,30.83080833333333
1541863180,30.013083333333334,29,32.458,30.03925,29.52775,32.807249999999996,33.18833333333333,26.71691666666667,31.2785,33.00775,30.424416666666666,0.32222222222222224,30.946125000000002
1541863240,30.112916666666667,30,32.63433333333333,30.161083333333334,29.785916666666665,32.74491666666667,33.365,26.711666666666666,31.156833333333335,33.090583333333335,30.339166666666664,0.3333333333333333,31.010241666666666
1541863300,30.231333333333335,31,32.779041666666664,30.238583333333334,29.993916666666667,32.63733333333333,33.517583333333334,26.73575,30.917416666666668,33.06275,30.401583333333335,0.34444444444444444,31.051529166666665
1541863360,30.26975,32,32.91245833333333,30.367250000000002,30.235166666666665,32.648291666666665,33.57983333333333,26.702333333333335,31.06208333333333,33.108333333333334,30.57175,0.35555555555555557,31.145725000000006
1541863420,30.25925,33,33.102000000000004,30.737000000000002,30.483,32.712125,33.531333333333336,26.634416666666667,31.33225,33.209250000000004,30.48075,0.36666666666666664,31.248137500000002
1541863480,30.295166666666667,34,33.31966666666667,31.103083333333334,30.568833333333334,32.71666666666667,33.606500000000004,26.571166666666667,31.719416666666667,33.2795,30.36975,0.37777777777777777,31.354975000000003
1541863540,30.47125,35,33.51466666666667,31.237416666666668,30.487833333333334,32.841249999999995,33.936749999999996,26.53475,31.808333333333334,33.13575,30.440166666666666,0.3888888888888889,31.44081666666666
1541863600,30.733583333333332,36,33.64775,31.247416666666666,30.571666666666665,32.77066666666666,33.966208333333334,26.561916666666665,31.529333333333334,33.24075,30.253916666666665,0.4,31.452320833333335
1541863660,30.906583333333334,37,33.81483333333333,31.320333333333334,30.789666666666665,32.82941666666667,34.00604166666667,26.55591666666667,31.623916666666666,33.245,30.385416666666668,0.4111111111111111,31.5477125
1541863720,31.005166666666664,38,33.961125,31.368583333333333,30.426499999999997,32.833999999999996,33.85033333333333,26.530583333333333,31.9085,33.38666666666667,30.604083333333335,0.4222222222222222,31.587554166666667
1541863780,31.135833333333334,39,34.07095833333333,31.55091666666667,30.42008333333333,32.903333333333336,33.93875,26.5605,32.184583333333336,33.4335,30.541916666666665,0.43333333333333335,31.674037499999997
1541863840,31.264666666666663,40,34.17241666666666,31.516333333333332,30.74325,32.857749999999996,33.94841666666667,26.708666666666666,32.246,33.39066666666667,30.450583333333334,0.4444444444444444,31.729875
1541863900,31.35,41,34.21583333333333,31.489416666666667,30.840916666666665,32.495916666666666,34.056666666666665,26.642,32.68625,33.42991666666667,30.699,0.45555555555555555,31.790591666666664
1541863960,31.443583333333333,42,34.24941666666667,31.60983333333333,30.653000000000002,32.52008333333333,34.10183333333334,26.561083333333332,32.74675,33.40525,30.716333333333335,0.4666666666666667,31.800716666666666
1541864020,31.510833333333334,43,34.28866666666667,31.6905,30.901833333333332,32.71183333333333,34.07358333333333,26.596166666666665,32.654250000000005,33.265,30.354750000000003,0.4777777777777778,31.804741666666672
1541864080,31.560416666666665,44,34.29158333333333,31.732083333333332,30.700583333333334,32.740500000000004,33.98775,26.6055,32.54591666666667,33.147958333333335,30.062333333333335,0.4888888888888889,31.737462500000003
1541864140,31.65083333333333,45,34.328041666666664,31.834083333333336,30.44108333333333,32.7305,34.033249999999995,26.66058333333333,32.699666666666666,32.88854166666667,30.519416666666665,0.5,31.778599999999994
1541864200,31.900750000000002,46,34.349875,31.820833333333333,30.682916666666667,32.67525,33.917875,26.7855,32.77675,32.98079166666667,30.399833333333333,0.5111111111111111,31.829037500000005
1541864260,31.9605,47,34.41141666666667,31.862416666666665,31.045,32.72083333333333,33.887875,26.847666666666665,32.532666666666664,33.06795833333334,30.32858333333333,0.5222222222222223,31.86649166666667
1541864320,31.977916666666665,48,34.49916666666666,31.934833333333334,31.0075,32.595749999999995,33.80233333333334,26.88625,32.998958333333334,33.14375,30.455583333333333,0.5333333333333333,31.930204166666663
1541864380,32.111125,49,34.592999999999996,31.87933333333333,30.88358333333333,32.58408333333333,33.82725,26.887666666666668,33.278625,33.281666666666666,30.565749999999998,0.5444444444444444,31.98920833333333
1541864440,32.18516666666667,50,34.655166666666666,31.944,31.204,32.60425,34.019,27.009083333333333,33.42733333333334,33.24108333333333,30.762999999999998,0.5555555555555556,32.10520833333333
1541864500,32.144125,51,34.7315,32.061416666666666,31.256833333333336,32.449,34.123666666666665,27.023833333333336,33.498916666666666,33.07866666666667,30.63325,0.5666666666666667,32.10012083333333
1541864560,32.14154166666666,52,34.78308333333334,32.153416666666665,31.103749999999998,32.30458333333333,33.96308333333334,27.0135,33.5755,33.05266666666667,30.84825,0.5777777777777777,32.093937499999996
1541864620,32.22345833333333,53,34.83770833333333,32.290083333333335,31.373416666666667,32.279250000000005,33.911833333333334,27.109416666666668,33.1835,33.19104166666666,30.857166666666668,0.5888888888888889,32.1256875
1541864680,32.29866666666667,54,34.886375,32.243916666666664,31.183833333333332,32.25233333333333,33.83433333333333,27.050166666666666,33.30983333333333,33.114875,30.579416666666667,0.6,32.075374999999994
1541864740,32.288333333333334,55,34.91466666666667,32.219166666666666,30.627166666666668,32.33566666666667,33.810916666666664,27.147833333333335,33.5715,33.259,30.339333333333332,0.6111111111111112,32.05135833333333
1541864800,32.33525,56,34.93216666666667,32.11258333333333,30.680166666666665,32.45366666666667,33.81791666666667,27.217499999999998,33.324333333333335,33.189375,30.189833333333336,0.6222222222222222,32.025279166666664
1541864860,32.39041666666667,57,34.95991666666667,32.14675,30.93433333333333,32.56908333333333,33.97366666666667,27.510416666666668,33.20708333333333,33.18929166666667,29.952499999999997,0.6333333333333333,32.08334583333333
1541864920,32.490291666666664,58,34.989916666666666,32.12566666666667,30.984666666666666,32.55433333333333,33.97316666666667,28.0625,33.30083333333333,33.1615,29.83491666666667,0.6444444444444445,32.147779166666666
1541864980,32.489875,59,35.051,32.08541666666667,31.207833333333333,32.331833333333336,33.84766666666667,28.07408333333333,33.94975,33.28225,30.13791666666667,0.6555555555555556,32.2457625
1541865040,32.53333333333333,60,35.08475,32.13941666666667,31.305083333333336,32.45345833333333,33.872166666666665,28.05225,33.61358333333333,33.362249999999996,30.158583333333333,0.6666666666666666,32.2574875
1541865100,32.60733333333334,61,35.11083333333333,32.120916666666666,31.154333333333334,32.543625,33.771499999999996,28.037666666666667,33.62741666666667,33.39954166666667,30.186333333333334,0.6777777777777778,32.25595
1541865160,32.5635,62,35.13675,32.08975,30.711916666666664,32.40116666666667,33.77558333333334,27.987166666666667,33.823,33.539208333333335,30.53783333333333,0.6888888888888889,32.2565875
1541865220,32.507333333333335,63,35.12583333333334,32.147,30.326999999999998,32.3405,33.86825,28.042333333333332,33.89591666666667,33.47416666666667,30.687583333333336,0.7,32.24159166666667
1541865280,32.60058333333333,64,35.095083333333335,32.10016666666667,30.409,32.247166666666665,33.90183333333333,27.814416666666666,33.570166666666665,33.379,30.657666666666668,0.7111111111111111,32.177508333333336
1541865340,32.64745833333333,65,35.042249999999996,32.047666666666665,30.592499999999998,32.2255,33.83775,27.765583333333332,33.38908333333333,33.43083333333333,30.632,0.7222222222222222,32.1610625
1541865400,32.65195833333333,66,35.016666666666666,32.052499999999995,30.169,32.26175,34.056916666666666,27.826999999999998,33.371,33.465,30.7505,0.7333333333333333,32.16222916666667
1541865460,32.67033333333333,67,34.990125000000006,32.081583333333334,30.265333333333334,32.3205,34.025666666666666,27.83575,33.643125000000005,33.4255,30.825083333333332,0.7444444444444445,32.2083
1541865520,32.670833333333334,68,35.00016666666667,32.150875,30.490833333333335,32.37008333333333,34.167833333333334,27.879416666666668,33.622375,33.330625000000005,30.939,0.7555555555555555,32.26220416666667
1541865580,32.65508333333333,69,35.01304166666667,32.14820833333333,30.662916666666668,32.540708333333335,34.24516666666667,27.833666666666666,33.514916666666664,33.043458333333334,30.9985,0.7666666666666667,32.26556666666666
1541865640,32.6105,70,34.971125,32.14129166666667,30.831166666666665,32.71816666666667,34.248749999999994,27.760416666666668,33.632625,33.113625,31.133583333333334,0.7777777777777778,32.316125
1541865700,32.52104166666667,71,34.987208333333335,32.233624999999996,31.015333333333334,32.675125,34.24433333333333,27.810583333333334,33.76204166666667,33.18320833333333,30.816,0.7888888888888889,32.32485
1541865760,32.476875,72,34.9455,32.255250000000004,31.299333333333333,32.61016666666667,34.087250000000004,27.847166666666666,33.79866666666667,33.10041666666667,31.050333333333334,0.8,32.34709583333334
1541865820,32.46929166666667,73,34.92091666666667,32.278333333333336,31.472916666666666,32.613,34.11075,27.8895,33.73633333333333,33.16475,31.267083333333332,0.8111111111111111,32.3922875
1541865880,32.479124999999996,74,34.9285,32.29658333333334,31.255,32.60458333333333,34.107166666666664,27.928,33.82508333333333,33.26358333333334,31.062,0.8222222222222222,32.374962499999995
1541865940,32.44991666666667,75,34.90091666666667,32.321333333333335,31.208916666666667,32.67475,34.095416666666665,27.96441666666667,33.75095833333333,33.07383333333333,31.318166666666666,0.8333333333333334,32.3758625
1541866000,32.58266666666667,76,34.895833333333336,32.338,30.956916666666665,32.76425,33.950583333333334,27.972583333333333,34.009708333333336,32.928000000000004,31.2185,0.8444444444444444,32.36170416666666
1541866060,32.59108333333334,77,34.960166666666666,32.428000000000004,30.879416666666668,32.989916666666666,33.87133333333333,28.03675,33.68541666666667,33.007333333333335,31.148833333333336,0.8555555555555555,32.35982500000001
1541866120,32.54325,78,34.92541666666667,32.512166666666666,30.576083333333333,33.09433333333333,33.76083333333334,28.069000000000003,33.449333333333335,33.0915,31.438333333333333,0.8666666666666667,32.34602500000001
1541866180,32.48866666666667,79,34.91775,32.73825,30.65583333333333,33.15575,33.67241666666667,28.079250000000002,33.6215,33.20008333333333,31.699416666666664,0.8777777777777778,32.42289166666667
1541866240,32.39579166666667,80,34.915333333333336,32.76541666666667,30.478583333333333,33.141,33.6045,28.101333333333333,33.67433333333334,33.24458333333333,31.338166666666666,0.8888888888888888,32.36590416666667
1541866300,32.35179166666667,81,34.90975,32.688583333333334,30.441,33.110458333333334,33.60791666666667,28.098166666666664,33.63258333333333,33.26958333333334,31.546499999999998,0.9,32.365633333333335
1541866360,32.433,82,34.91575,32.60091666666667,30.52175,33.172041666666665,33.61741666666667,28.217750000000002,33.4405,33.16525,31.365666666666666,0.9111111111111111,32.34500416666667
1541866420,32.53783333333333,83,34.94475,32.561416666666666,30.222083333333334,33.30158333333333,33.57925,28.219583333333333,33.33108333333333,33.132333333333335,31.625583333333335,0.9222222222222223,32.34555
1541866480,32.66554166666666,84,34.92041666666667,32.52125,30.251583333333333,33.23533333333333,33.492333333333335,28.173000000000002,33.281666666666666,33.12404166666667,31.7855,0.9333333333333333,32.34506666666667
1541866540,32.624375,85,34.92391666666666,32.50416666666667,30.462583333333335,33.099916666666665,33.41245833333333,28.194583333333334,33.027,33.21879166666667,31.62675,0.9444444444444444,32.30945416666667
1541866600,32.602583333333335,86,34.92208333333333,32.493833333333335,30.546583333333334,33.164208333333335,33.41504166666667,28.19525,33.00716666666667,33.39066666666666,31.689,0.9555555555555556,32.342641666666665
1541866660,32.58141666666667,87,34.896166666666666,32.46483333333334,29.95991666666667,33.229375,33.532333333333334,28.31075,32.98075,33.34008333333333,31.333166666666667,0.9666666666666667,32.262879166666664
1541866720,32.536500000000004,88,34.83908333333333,32.47633333333333,29.387,33.25025,33.49579166666667,28.338666666666665,33.05479166666667,33.1895,31.315583333333333,0.9777777777777777,32.18835
1541866780,32.49716666666667,89,34.8,32.541000000000004,29.384916666666665,33.290166666666664,33.480291666666666,28.284916666666668,33.19345833333333,33.249583333333334,31.325666666666667,0.9888888888888889,32.20471666666667
1541866840,32.519416666666665,90,34.74066666666667,32.62683333333334,29.575083333333335,33.31675,33.38458333333333,28.265,33.36808333333333,33.196999999999996,31.2615,1.0,32.22549166666667
