unix,s1_mt1_TEMP,minute,s2_mt1_TEMP,s3_mt1_TEMP,s4_mt1_TEMP,s5_mt1_TEMP,s6_mt1_TEMP,s7_mt1_TEMP,s8_mt1_TEMP,s9_mt1_TEMP,s10_mt1_TEMP,test_progress,avg_TEMP
1539441380,28.55,49,33.16775,29.509833333333336,26.45225,29.138249999999996,31.255583333333334,27.03241666666667,29.540583333333334,28.635166666666667,27.916249999999998,0.5444444444444444,29.11980833333333
1539441440,28.542416666666668,50,33.22904166666667,29.47558333333333,26.438333333333333,29.126083333333334,31.330499999999997,27.034,29.571166666666667,28.61275,27.9465,0.5555555555555556,29.1306375
1539441500,28.544833333333333,51,33.2635,29.392166666666665,26.439583333333335,29.093916666666665,31.42925,27.025666666666666,29.60183333333333,28.592,27.98933333333333,0.5666666666666667,29.13720833333333
1539441560,28.551083333333334,52,33.3075,29.251916666666666,26.475666666666665,29.075,31.52766666666667,27.034333333333336,29.633916666666664,28.599333333333334,28.026666666666667,0.5777777777777777,29.14830833333333
1539441620,28.56425,53,33.3585,29.1615,26.519583333333333,29.065749999999998,31.59775,27.026083333333336,29.656333333333333,28.593583333333335,28.068083333333334,0.5888888888888889,29.161141666666662
1539441680,28.570666666666668,54,33.42616666666667,29.14075,26.585416666666667,29.082749999999997,31.661749999999998,27.024250000000002,29.695833333333333,28.58533333333333,28.11116666666667,0.6,29.188408333333335
1539441740,28.545833333333334,55,33.483625,29.165416666666665,26.649833333333333,29.099666666666668,31.71475,27.040333333333333,29.718833333333336,28.574166666666667,28.140249999999998,0.6111111111111112,29.213270833333333
1539441800,28.49958333333333,56,33.55720833333333,29.198333333333334,26.69633333333333,29.110166666666665,31.765249999999998,27.046583333333334,29.735916666666665,28.5625,28.13375,0.6222222222222222,29.2305625
1539441860,28.440916666666666,57,33.63129166666667,29.21525,26.700916666666668,29.120416666666664,31.786583333333333,27.044,29.745,28.550583333333336,28.116416666666666,0.6333333333333333,29.2351375
1539441920,28.411416666666664,58,33.692125,29.255666666666666,26.689666666666668,29.132583333333333,31.790666666666667,27.04366666666667,29.758666666666667,28.544416666666667,28.127166666666664,0.6444444444444445,29.244604166666665
1539441980,28.40625,59,33.7315,29.31175,26.67141666666667,29.15125,31.787666666666667,27.061333333333334,29.79508333333333,28.5595,28.20991666666667,0.6555555555555556,29.26856666666667
1539442040,28.420166666666667,60,33.768166666666666,29.394000000000002,26.64775,29.15475,31.775416666666665,27.05725,29.842499999999998,28.5505,28.28808333333333,0.6666666666666666,29.28985833333333
1539442100,28.4515,61,33.81016666666667,29.475416666666664,26.63633333333333,29.135499999999997,31.757749999999998,27.05875,29.87091666666667,28.525750000000002,28.32558333333333,0.6777777777777778,29.304766666666666
1539442160,28.485833333333332,62,33.845625,29.519833333333334,26.644333333333332,29.113999999999997,31.713166666666666,27.048916666666667,29.893833333333337,28.505083333333335,28.327916666666667,0.6888888888888889,29.309854166666668
1539442220,28.512666666666668,63,33.899625,29.53066666666667,26.6285,29.090416666666666,31.689416666666666,27.043416666666666,29.906583333333334,28.50825,28.308833333333332,0.7,29.311837500000003
1539442280,28.5105,64,33.93,29.544083333333333,26.6055,29.08175,31.696916666666667,27.03575,29.953,28.48275,28.308,0.7111111111111111,29.314824999999995
1539442340,28.49175,65,33.95575,29.579333333333334,26.56908333333333,29.07425,31.733833333333333,27.023333333333333,29.996666666666666,28.451583333333335,28.305083333333332,0.7222222222222222,29.318066666666674
1539442400,28.46783333333333,66,33.9745,29.628416666666666,26.535083333333333,29.06775,31.78083333333333,27.019333333333336,30.043416666666666,28.422416666666667,28.310916666666667,0.7333333333333333,29.325050000000005
1539442460,28.421833333333332,67,33.9925,29.688166666666667,26.521083333333333,29.069666666666667,31.79825,27.024083333333337,30.108083333333333,28.415416666666665,28.320249999999998,0.7444444444444445,29.335933333333333
1539442520,28.36525,68,33.98708333333334,29.72416666666667,26.516250000000003,29.08,31.830416666666668,27.018250000000002,30.15008333333333,28.404666666666667,28.327083333333334,0.7555555555555555,29.340325
1539442580,28.28175,69,33.96275,29.713166666666666,26.5435,29.07408333333333,31.884833333333336,27.016666666666666,30.17841666666667,28.384416666666667,28.319666666666663,0.7666666666666667,29.335925000000003
1539442640,28.185333333333336,70,33.96125,29.706916666666665,26.572583333333334,29.061333333333334,31.942666666666664,27.0075,30.187250000000002,28.407083333333333,28.31133333333333,0.7777777777777778,29.334325
1539442700,28.125249999999998,71,33.99516666666667,29.697416666666665,26.599249999999998,29.041666666666668,31.983999999999998,26.998916666666666,30.194333333333336,28.4445,28.298083333333334,0.7888888888888889,29.337858333333337
1539442760,28.09241666666667,72,34.055,29.6795,26.603333333333335,29.023750000000003,31.98845833333333,26.988166666666665,30.206000000000003,28.48841666666667,28.307666666666666,0.8,29.34327083333334
1539442820,28.076,73,34.087916666666665,29.656,26.59875,29.00475,31.992708333333333,26.990583333333333,30.197083333333335,28.536583333333336,28.308749999999996,0.8111111111111111,29.344912499999992
1539442880,28.078916666666665,74,34.09575,29.648,26.585583333333332,29.004083333333334,31.99245833333333,26.99233333333333,30.17575,28.55,28.283,0.8222222222222222,29.340587499999998
1539442940,28.085416666666667,75,34.115833333333335,29.659,26.606583333333333,29.00791666666667,32.044625,26.98525,30.172500000000003,28.533833333333334,28.280666666666665,0.8333333333333334,29.3491625
1539443000,28.059916666666666,76,34.13770833333333,29.655083333333334,26.641833333333334,28.98775,32.101333333333336,26.98933333333333,30.170166666666667,28.502,28.26675,0.8444444444444444,29.351187499999998
1539443060,28.025,77,34.15175,29.657500000000002,26.68116666666667,28.97975,32.162,26.996750000000002,30.16425,28.480833333333333,28.257166666666667,0.8555555555555555,29.35561666666667
1539443120,27.97525,78,34.154583333333335,29.665333333333333,26.71691666666667,28.963,32.220083333333335,26.969833333333334,30.144833333333334,28.479249999999997,28.215833333333332,0.8666666666666667,29.350491666666663
1539443180,27.945083333333333,79,34.16741666666667,29.682000000000002,26.732666666666667,28.904333333333334,32.25483333333333,26.95525,30.13133333333333,28.487666666666666,28.151833333333332,0.8777777777777778,29.34124166666667
1539443240,27.91975,80,34.186,29.686333333333334,26.76675,28.857166666666668,32.28825,26.968666666666664,30.110083333333332,28.509166666666665,28.11925,0.8888888888888888,29.34114166666667
1539443300,27.925333333333334,81,34.16591666666667,29.691583333333334,26.791833333333333,28.853333333333335,32.287083333333335,26.989166666666666,30.103333333333335,28.553833333333333,28.12783333333333,0.9,29.348925
1539443360,27.922,82,34.12579166666667,29.69725,26.8005,28.855583333333335,32.232375,27.00825,30.115666666666666,28.585833333333333,28.142833333333332,0.9111111111111111,29.348608333333335
1539443420,27.935999999999996,83,34.059583333333336,29.697333333333336,26.783333333333335,28.860416666666666,32.17558333333333,27.030583333333333,30.107083333333332,28.612916666666663,28.18566666666667,0.9222222222222223,29.344849999999997
1539443480,27.92233333333333,84,33.985083333333336,29.7325,26.773416666666666,28.862250000000003,32.155541666666664,27.039416666666668,30.07975,28.644916666666667,28.2455,0.9333333333333333,29.34407083333333
1539443540,27.912,85,33.907916666666665,29.77283333333333,26.777583333333332,28.867,32.12741666666667,27.033916666666666,30.046916666666668,28.67983333333333,28.265333333333334,0.9444444444444444,29.339074999999998
1539443600,27.9405,86,33.852291666666666,29.807499999999997,26.796249999999997,28.8825,32.057208333333335,27.022833333333335,30.012666666666668,28.710583333333332,28.25841666666667,0.9555555555555556,29.334075000000002
1539443660,27.919583333333332,87,33.856208333333335,29.819,26.798499999999997,28.898666666666667,31.959375,27.018000000000004,29.982833333333335,28.725916666666667,28.244833333333336,0.9666666666666667,29.322291666666665
1539443720,27.897333333333336,88,33.92191666666667,29.81875,26.747916666666665,28.938750000000002,31.881666666666668,27.02225,29.954333333333334,28.71966666666667,28.230833333333337,0.9777777777777777,29.313341666666666
1539443780,27.888083333333334,89,33.99070833333334,29.801750000000002,26.692500000000003,28.992833333333333,31.806499999999996,27.02775,29.930583333333335,28.71375,28.22641666666667,0.9888888888888889,29.3070875
1539443840,27.851833333333335,90,34.011,29.7635,26.647,29.016583333333337,31.773833333333336,27.020583333333335,29.891833333333334,28.723916666666664,28.20791666666667,1.0,29.2908
