unix,s1_final_TEMP,minute,s2_final_TEMP,s3_final_TEMP,s4_final_TEMP,s5_final_TEMP,s6_final_TEMP,s7_final_TEMP,s8_final_TEMP,s9_final_TEMP,s10_final_TEMP,test_progress,avg_TEMP
1544030820,30.83325,28,33.52791666666666,31.884333333333334,31.468,33.162333333333336,31.811083333333332,27.84766666666667,33.274125,33.521499999999996,29.952916666666667,0.15555555555555556,31.728312499999998
1544030880,30.882083333333334,29,33.620958333333334,31.925833333333333,31.26575,33.309333333333335,31.934916666666666,27.75525,33.59525,33.54983333333333,30.18616666666667,0.16111111111111112,31.8025375
1544030940,30.86575,30,33.769666666666666,32.07566666666666,31.189333333333334,33.32191666666667,32.008583333333334,27.672250000000002,33.476708333333335,33.63395833333333,30.29641666666667,0.16666666666666666,31.831025
1544031000,30.967416666666665,31,33.896458333333335,32.131499999999996,31.19075,33.36691666666666,32.09316666666667,27.614083333333333,33.10841666666666,33.693583333333336,30.252916666666668,0.17222222222222222,31.831520833333336
1544031060,30.99775,32,33.95191666666667,32.140625,31.330666666666666,33.47933333333334,32.182249999999996,27.660916666666665,33.409166666666664,33.740458333333336,29.998583333333332,0.17777777777777778,31.889166666666664
1544031120,31.124833333333335,33,34.019416666666665,32.23620833333333,31.4995,33.177,32.25791666666667,27.680333333333337,33.491791666666664,33.7815,29.85058333333333,0.18333333333333332,31.911908333333333
1544031180,31.157833333333333,34,34.100833333333334,32.208416666666665,31.561,33.278666666666666,32.3405,27.73825,33.68054166666666,33.829541666666664,30.06675,0.18888888888888888,31.996233333333333
1544031240,31.032,35,34.144416666666665,32.105333333333334,31.66691666666667,33.2935,32.383,27.799,33.75079166666667,33.85454166666667,30.01175,0.19444444444444445,32.004125
1544031300,30.969916666666666,36,34.186083333333336,32.06466666666667,31.706416666666666,33.56608333333333,32.32775,27.683333333333334,33.43083333333333,33.83391666666667,29.839,0.2,31.9608
1544031360,30.971083333333333,37,34.22475,32.05225,31.897916666666667,33.715833333333336,32.467666666666666,27.688916666666668,33.519041666666666,33.831041666666664,29.88266666666667,0.20555555555555555,32.025116666666676
1544031420,31.013333333333332,38,34.28183333333333,32.10879166666667,32.04725,33.90141666666667,32.56308333333333,27.6785,33.770208333333336,33.896208333333334,29.951666666666664,0.2111111111111111,32.121229166666666
1544031480,31.056,39,34.322916666666664,32.22620833333333,31.915916666666664,33.95158333333333,32.649625,27.733416666666667,33.86920833333333,33.9365,30.073666666666668,0.21666666666666667,32.17350416666667
1544031540,31.033083333333334,40,34.3835,32.266125,32.098875,33.973333333333336,32.719874999999995,27.798583333333333,33.653749999999995,33.937916666666666,30.263583333333333,0.2222222222222222,32.2128625
1544031600,31.001250000000002,41,34.39183333333333,32.38970833333333,32.21745833333333,33.92279166666667,32.78783333333333,27.918416666666666,33.94591666666667,33.94325,30.174666666666667,0.22777777777777777,32.2693125
1544031660,30.93525,42,34.45008333333333,32.397625,31.972416666666668,33.817625,32.829,27.961166666666667,34.397708333333334,34.03458333333334,30.201916666666666,0.23333333333333334,32.2997375
1544031720,30.912583333333334,43,34.48670833333333,32.30670833333333,31.545833333333334,33.78458333333334,32.83645833333333,28.073833333333333,34.738791666666664,34.031083333333335,30.541249999999998,0.2388888888888889,32.325783333333334
1544031780,30.9175,44,34.506375000000006,32.262125,31.34225,33.772416666666665,32.886375,28.494833333333336,34.662416666666665,34.05133333333333,30.609416666666668,0.24444444444444444,32.35050416666667
1544031840,30.797416666666667,45,34.58116666666667,32.16204166666667,31.497583333333335,33.7385,32.924749999999996,28.444833333333335,34.541000000000004,34.12145833333333,30.707333333333334,0.25,32.35160833333333
1544031900,30.661833333333334,46,34.67391666666666,32.123333333333335,31.448916666666666,33.770250000000004,33.059,28.400166666666667,34.49508333333333,34.18666666666666,30.761166666666668,0.25555555555555554,32.35803333333333
1544031960,30.735,47,34.74041666666667,32.09741666666667,31.3715,33.753416666666666,33.15383333333333,28.26383333333333,34.49041666666667,34.190124999999995,30.747833333333332,0.2611111111111111,32.35437916666666
1544032020,30.7505,48,34.79883333333333,32.055458333333334,31.4495,33.78766666666667,33.22966666666667,28.279833333333332,34.43266666666667,34.22658333333333,30.95991666666667,0.26666666666666666,32.3970625
1544032080,30.650583333333334,49,34.82520833333333,31.950291666666665,31.622333333333334,33.760666666666665,33.26716666666667,28.599833333333333,34.57758333333333,34.31304166666667,30.91283333333333,0.2722222222222222,32.44795416666666
