unix,s1_mt2_BVP,minute,s2_mt2_BVP,s3_mt2_BVP,s4_mt2_BVP,s5_mt2_BVP,s6_mt2_BVP,s7_mt2_BVP,s8_mt2_BVP,s9_mt2_BVP,s10_mt2_BVP,test_progress,avg_BVP
1541863240,0.08228125000000001,30,-0.07924479166666681,1.0648229166666676,-0.03311718750000005,0.30626041666666665,-0.12207291666666681,2.9978437500000004,0.7657057291666675,-0.15078906249999977,-0.08561458333333363,0.3333333333333333,0.4746075520833335
1541863300,-0.13220052083333333,31,-0.06613281249999997,-0.007861979166667718,0.5399114583333332,-0.034010416666666585,0.1366041666666667,-2.4939375,2.033570312500001,0.17828124999999975,-0.14325,0.34444444444444444,0.0010973958333333395
1541863360,0.24898697916666665,32,-0.19299479166666672,0.07335416666666633,-1.6635703125,-0.0330130208333334,-0.08729166666666668,-0.08722916666666623,-0.7494973958333335,-0.13273958333333355,-0.8496874999999998,0.35555555555555557,-0.34736822916666676
1541863420,-0.28298437499999995,33,0.6315885416666664,-0.010166666666667124,-2.0341328124999993,-0.7007499999999999,0.06524218750000013,0.09284375000000052,-0.12721093750000062,-0.18991145833333328,1.0761744791666668,0.36666666666666664,-0.14793072916666664
1541863480,0.12381250000000002,34,-0.4075624999999999,-0.18674218750000013,3.3308984375000006,0.6415182291666667,-0.01931250000000008,0.06993489583333287,-0.08521875000000018,1.7441223958333334,-0.1676536458333332,0.37777777777777777,0.5043796875
1541863540,-0.06896093749999997,35,-0.06717708333333358,-0.4952656249999998,-0.022768229166666744,-0.15405208333333326,0.0790833333333334,-0.13583593749999975,0.10223177083333362,-1.5619505208333337,-0.26869531250000017,0.3888888888888889,-0.25933906250000005
1541863600,0.07065104166666655,36,0.5927239583333334,0.3303385416666662,-0.24234114583333255,0.12768229166666695,-0.04739583333333333,0.1147760416666669,-0.027697916666666284,-0.19446093749999974,0.9478697916666666,0.4,0.16721458333333347
1541863660,-0.02615104166666659,37,-0.027213541666667052,0.25361458333333314,-0.026033854166665548,-0.10420833333333356,-0.01818489583333308,0.008802083333332936,0.0007786458333337613,0.2457838541666666,-0.6223697916666668,0.4111111111111111,-0.03151822916666662
1541863720,0.0071223958333332645,38,-0.5823723958333334,1.5674609375000002,-0.36816927083333384,-0.012182291666666704,0.13637760416666675,-0.3232968750000007,0.3562083333333336,-0.3484817708333331,-0.07057552083333314,0.4222222222222222,0.036209114583333285
1541863780,0.016601562500000024,39,0.19282291666666643,-1.5428359375,0.5394895833333332,-0.0285885416666666,-0.15024479166666665,0.20470052083333326,-0.6471223958333334,0.1954479166666666,-0.1357942708333332,0.43333333333333335,-0.13555234375000005
1541863840,-0.14259374999999996,40,-0.5002395833333331,1.2143281249999995,0.2323437499999999,0.12166666666666677,0.014408854166666719,-1.5263307291666666,-0.09394791666666553,0.291447916666667,0.17171614583333344,0.4444444444444444,-0.021720052083333174
1541863900,0.21385156249999998,41,0.40887239583333324,-1.3325234375000001,-0.2299453125000002,0.5183984375,-0.13842187500000003,1.5572161458333327,0.3799609374999999,0.17658333333333323,0.07574218749999996,0.45555555555555555,0.16297343749999987
1541863960,-0.027455729166666675,42,0.020817708333333355,-1.0833229166666667,-0.5982083333333332,-0.6792734374999999,0.03909375000000015,0.1405989583333331,-0.23236718749999952,0.25602604166666654,0.0823802083333333,0.4666666666666667,-0.20817109375
1541864020,-0.04584635416666654,43,-0.0020130208333333324,1.7873593750000016,0.36057291666666685,0.1868046875000001,0.0012447916666667336,-0.2526848958333332,0.10446354166666699,-1.1317005208333337,-0.004036458333333215,0.4777777777777778,0.10041640625000023
1541864080,-0.026106770833333397,44,0.4982317708333336,-0.6935130208333333,-0.2705572916666672,-0.04734895833333348,0.12878645833333344,0.5614947916666659,-0.31723177083333365,0.42165885416666643,-0.19518229166666667,0.4888888888888889,0.00602317708333317
1541864140,0.19369531250000022,45,-0.5640026041666671,0.1091380208333335,0.05545833333333387,0.44491927083333316,-0.021093749999999963,0.28085937500000013,0.3319166666666662,0.14321875,0.10690104166666664,0.5,0.10810104166666668
1541864200,-0.13238802083333326,46,0.0690833333333333,-1.8142656249999998,0.3166874999999996,-0.41306250000000005,0.10146614583333327,-0.35598958333333336,0.3053020833333324,0.47880468749999977,-0.04833593750000024,0.5111111111111111,-0.14926979166666682
1541864260,-0.5206927083333334,47,-0.04303906249999988,1.7911875,-0.23040104166666692,-0.13930468749999983,-0.20197395833333334,1.006776041666666,-0.3015833333333333,-0.43633072916666615,0.10483333333333343,0.5222222222222223,0.10294713541666664
1541864320,0.4770338541666669,48,0.12784895833333335,0.03401822916666692,0.6292994791666668,0.5861067708333334,0.0740598958333333,-2.324166666666666,0.1309348958333335,0.09145052083333338,-0.2776927083333335,0.5333333333333333,-0.04511067708333316
1541864380,-0.022143229166666625,49,0.03984895833333321,0.5686770833333334,-0.3190651041666669,-0.3824583333333333,-0.10358333333333339,1.9741692708333332,-0.36310156250000103,-0.4599583333333334,0.1570390625000001,0.5444444444444444,0.10894244791666652
1541864440,0.09319010416666666,50,-0.2088567708333337,-0.9249479166666666,0.14403385416666648,-0.09872135416666666,0.0997343750000001,-1.6434166666666665,0.2571927083333331,0.2898645833333333,-0.4480078125000002,0.5555555555555556,-0.2439934895833334
1541864500,-0.2288463541666666,51,-0.2541640625000001,0.21545572916666686,-0.6225234374999995,-0.26638541666666654,0.3544973958333334,0.27450520833333225,-0.8144869791666663,0.007877604166666673,0.6150286458333334,0.5666666666666667,-0.07190416666666669
1541864560,0.12594531250000016,52,0.7291067708333331,-1.3900833333333333,1.9017760416666667,0.5076979166666666,-0.31949218750000014,0.2027187500000002,0.6719140625000002,-0.8233593749999998,-0.060296874999999896,0.5777777777777777,0.15459270833333336
1541864620,-0.14299739583333348,53,-0.42443229166666696,0.9516979166666668,-0.8063203125000001,-0.408203125,-0.17417708333333284,-1.3926692708333335,-0.041859375000000774,0.7514374999999999,-0.40126302083333365,0.5888888888888889,-0.20887864583333346
1541864680,0.21299739583333346,54,0.02017187499999972,0.4544687500000001,-1.8041015625,0.01190885416666676,0.276276041666667,1.8689505208333341,0.2948098958333334,-0.3040963541666668,0.2914999999999997,0.6,0.13228854166666673
1541864740,-0.14201822916666665,55,0.20146093749999996,0.4663776041666668,1.1903515625000007,0.2325651041666668,0.19601302083333358,-0.352666666666667,-0.1408359375000009,0.34091145833333364,0.08451041666666666,0.6111111111111112,0.2076669270833334
1541864800,0.2591067708333332,56,-0.043364583333333775,-0.23427083333333285,0.1420651041666666,-0.2735494791666666,-0.2908958333333333,0.005986979166667202,-1.3831249999999997,0.00201302083333356,-0.0816953124999999,0.6222222222222222,-0.18977291666666657
1541864860,0.042317708333333405,57,-0.40408854166666675,-0.020343750000000386,0.03906250000000059,0.20153906250000012,-0.03882812499999998,-0.6231432291666664,0.45757552083333314,0.36510937499999974,-0.11387500000000053,0.6333333333333333,-0.009467447916666701
1541864920,-0.1191328125000001,58,0.6096588541666664,-1.5308723958333337,-0.28142968750000036,0.1438229166666666,-0.016054687500000022,1.8839869791666666,1.1029817708333336,-0.29091406249999996,0.0341041666666668,0.6444444444444445,0.1536151041666666
1541864980,-0.02456249999999991,59,-0.30784375000000025,0.9870208333333336,0.07199479166666627,-0.21053906249999982,-0.05730208333333335,-1.8496953125000004,-0.1921562499999996,-1.270731770833333,-0.17802343750000027,0.6555555555555556,-0.30318385416666666
1541865040,-0.022809895833333274,60,0.012861979166666574,0.06959895833333268,-1.3241536458333334,0.13125781250000004,0.1589687500000001,0.6451328125000003,-0.118901041666667,1.3228020833333334,0.2911979166666667,0.6666666666666666,0.11659557291666663
1541865100,0.0011432291666666557,61,-0.09453906250000002,0.29438281249999976,1.2172916666666669,-0.20307812499999997,0.11458593749999994,0.06375260416666632,0.42944270833333303,-0.2114270833333335,-0.25913802083333354,0.6777777777777778,0.13524166666666654
1541865160,-0.00843750000000001,62,0.2269192708333332,-0.10813541666666732,0.12558854166666691,0.4295156250000001,-0.08379427083333325,-0.010166666666666605,-0.18558333333333335,0.5774635416666666,0.08954166666666664,0.6888888888888889,0.1052911458333333
1541865220,-0.052809895833333335,63,-0.054041666666666925,0.7043906249999998,0.016640625000000023,-0.28415104166666705,-0.10727083333333326,0.7182682291666668,-0.09109375000000017,0.21566406250000014,-0.793955729166667,0.7,0.0271640624999999
1541865280,-0.0827942708333333,64,-0.2706119791666664,-0.6348593749999996,1.0086328124999997,-0.19817187499999997,-0.11682812499999991,-1.163125,0.06877604166666688,-0.5122864583333332,0.8959583333333342,0.7111111111111111,-0.10053098958333315
1541865340,0.1016666666666667,65,0.11095052083333364,-0.04016145833333344,-0.965072916666666,0.3681302083333334,0.4779635416666667,0.4596562499999999,-0.2868645833333338,-0.44190364583333336,0.13622916666666676,0.7222222222222222,-0.007940624999999943
1541865400,-0.015148437500000004,66,-0.01848697916666679,0.44584374999999976,-0.7612187499999995,-0.16904427083333348,-0.2891041666666664,-0.47713541666666676,0.5583125,0.11678125000000025,0.1212473958333329,0.7333333333333333,-0.0487953125
1541865460,0.22965885416666662,67,0.6201666666666668,-0.38271354166666655,-0.40044531250000015,-0.020442708333333445,-0.13515364583333314,0.3754635416666667,-0.5906588541666667,-0.11430468749999984,-0.46269010416666645,0.7444444444444445,-0.08811197916666662
1541865520,-0.19940624999999998,68,-0.6401927083333329,-0.15626562500000027,1.2585156249999998,-0.2089270833333335,0.08134114583333342,-0.9101614583333337,0.1339895833333329,0.5981796874999998,0.13942708333333323,0.7555555555555555,0.009649999999999884
1541865580,-0.45000260416666654,69,0.01588541666666597,-0.06332812500000001,-0.050877604166666354,0.22841406250000024,0.0002239583333333554,1.2000625000000005,-0.18823958333333365,0.4511223958333334,-0.17720572916666638,0.7666666666666667,0.09660546875000005
1541865640,0.47445572916666645,70,-0.13634895833333313,-0.6504739583333335,0.3949895833333334,0.037398437500000076,-0.18007291666666667,-0.21709114583333333,0.2642395833333334,-0.9673463541666668,0.16094791666666677,0.7777777777777778,-0.08193020833333334
1541865700,0.04529947916666659,71,0.07998177083333292,1.6190989583333333,-0.5248723958333332,0.04317447916666672,0.17235156249999986,-0.2994192708333332,0.21867968749999964,-0.2577265625000003,0.22422135416666708,0.7888888888888889,0.13207890624999993
1541865760,-0.09044791666666689,72,0.12746874999999985,-0.989653645833333,-0.2215234375000002,-0.07227343750000002,0.09819531250000005,0.1884375000000002,-0.08280468749999995,0.49103906250000023,0.07607031250000015,0.8,-0.047549218749999934
1541865820,0.032565104166666914,73,0.15584895833333307,0.4688958333333337,0.09929687499999965,-0.040127604166666705,-0.08156510416666671,0.10917447916666728,0.1486067708333336,-0.14818229166666677,-1.0595026041666664,0.8111111111111111,-0.031498958333333237
1541865880,-0.20505729166666672,74,-0.13752604166666646,-0.3176588541666671,0.5096015625000001,-0.26735937500000007,-0.03253385416666673,-0.6592552083333334,-0.29104687499999987,0.13496354166666677,0.7429817708333338,0.8222222222222222,-0.05228906249999997
1541865940,0.171830729166667,75,-0.3394375000000002,-0.19780208333333354,0.38761718749999996,0.28436458333333314,-0.11154687500000002,0.6756041666666662,0.44016927083333296,-0.3103932291666668,0.8608385416666667,0.8333333333333334,0.18612447916666658
1541866000,-0.0898020833333332,76,0.4982526041666667,0.1307031249999995,-2.0893619791666675,0.003528645833333277,0.11957291666666633,0.6374479166666664,-0.8706458333333331,0.2663489583333333,-0.9547317708333334,0.8444444444444444,-0.23486875000000018
1541866060,0.13313802083333334,77,-0.38125781249999957,0.47879166666666656,1.8650182291666673,-0.02431250000000016,-0.04091145833333328,-0.5945026041666668,0.984205729166667,-1.2525833333333334,0.2548046874999997,0.8555555555555555,0.1422390625
1541866120,-0.0975364583333335,78,0.11794531249999997,-0.2734088541666663,-0.33424999999999944,0.0037369791666665244,0.10692968750000015,-0.022468749999999933,-0.5969609374999999,1.1280494791666669,0.1349557291666663,0.8666666666666667,0.016699218750000064
1541866180,0.17336718750000019,79,0.05813802083333323,0.05959635416666608,-0.11139062499999873,-0.2425807291666666,-0.1101484375,-0.07356770833333251,-2.5630572916666665,-0.19221354166666657,-0.2444609375000001,0.8777777777777778,-0.32463177083333317
1541866240,-0.18790104166666668,80,-0.15254947916666672,-0.17199479166666645,-0.5819166666666657,0.3575885416666671,-0.11227604166666676,-0.23375520833333283,2.798546875,0.23487760416666656,0.09418229166666693,0.8888888888888888,0.20448020833333352
1541866300,0.23851302083333348,81,0.10187500000000003,-1.3392526041666668,0.7978958333333336,-0.059752604166666515,0.0599296875,0.29722395833333304,-0.21910677083333369,0.11625260416666673,0.23663020833333354,0.9,0.02302083333333334
1541866360,-0.02316666666666644,82,0.3042630208333332,1.5625937500000004,-0.23808333333333315,-0.24335937499999982,0.1363645833333333,0.10913541666666757,0.2677265624999998,-0.07854687499999992,-0.23414843750000008,0.9111111111111111,0.15627786458333348
1541866420,-0.33060937499999987,83,-0.26601822916666645,0.011919270833333433,-0.3474505208333331,0.2014427083333333,-0.03613541666666665,-0.11141666666666673,-0.10993489583333392,-0.2520234374999996,0.36246875,0.9222222222222223,-0.08777578124999995
1541866480,0.21388541666666672,84,-0.2134999999999998,-0.6049374999999998,0.23863020833333368,-0.059127604166666466,-0.012242187500000256,0.27299999999999996,-1.8048802083333335,1.3201901041666664,-0.3112760416666662,0.9333333333333333,-0.09602578124999991
1541866540,0.11183854166666668,85,0.35798177083333305,1.067994791666666,-0.04366145833333388,0.2274296875,-0.24044531249999987,-0.08081250000000019,1.9563203125,-0.6275442708333335,0.6319010416666667,0.9444444444444444,0.33610026041666646
1541866600,-0.012606770833333296,86,-0.07603125000000001,-0.5190807291666665,-1.4515130208333322,-0.08890104166666667,0.3530286458333334,-0.08907552083333362,-0.10295572916666704,-0.8158723958333334,-0.4595885416666666,0.9555555555555556,-0.3262596354166666
1541866660,-0.1300416666666669,87,-0.14057812500000033,-0.026533854166666752,2.031130208333333,-0.23308854166666668,0.25246875,-1.2556875000000014,-0.1254739583333338,0.9625338541666669,-0.34508072916666666,0.9666666666666667,0.09896484374999974
1541866720,0.5346848958333333,88,0.03320572916666688,-0.04948437500000022,0.7883229166666667,0.2967031249999999,-0.1214791666666666,0.8793854166666671,-0.14775781250000034,-0.5773333333333333,0.1654869791666667,0.9777777777777777,0.18017343749999998
1541866780,-0.4460364583333334,89,-1.3977630208333334,-0.016638020833333243,-0.7928958333333335,-0.08346614583333332,0.15040364583333338,0.008554687500000243,-3.0983958333333335,-0.07635416666666686,-0.3351927083333332,0.9888888888888889,-0.6087783854166667
1541866840,-0.21227864583333317,90,1.44559375,0.04068229166666657,-0.5433229166666661,-0.10388281249999991,-0.6096484375,-0.9175338541666662,3.9882630208333336,-0.6126848958333333,0.43911718749999984,1.0,0.2914304687500001
