unix,s1_final_EDA,minute,s2_final_EDA,s3_final_EDA,s4_final_EDA,s5_final_EDA,s6_final_EDA,s7_final_EDA,s8_final_EDA,s9_final_EDA,s10_final_EDA,test_progress,avg_EDA
1544034480,0.19610236666666667,89,0.13883219583333334,0.14269546249999998,0.41632902499999996,0.7976135708333333,0.20954519166666669,0.07304677916666667,1.19111895,0.5689963916666667,0.21816022083333333,0.49444444444444446,0.39524401541666665
1544034540,0.19772533750000001,90,0.12976673749999998,0.11042001250000001,0.3947518666666667,0.6808594041666667,0.19187676666666667,0.08969279999999999,1.3759519791666668,0.5780777708333333,0.19900543333333334,0.5,0.3948128108333334
1544034600,0.19400957083333334,91,0.12520736666666668,0.122748225,0.420135125,0.5635617666666667,0.17508892916666668,0.08814502916666665,1.1671955458333334,0.5709077166666667,0.1898016458333333,0.5055555555555555,0.3616800920833333
1544034660,0.19854762083333333,92,0.12901929166666667,0.14005791666666667,0.5036959458333333,0.7122188541666666,0.17520106249999998,0.07601965416666667,1.0241912541666667,0.54973235,0.18318183333333332,0.5111111111111111,0.36918657833333335
1544034720,0.1950826875,93,0.1323774625,0.1370412375,0.43082762916666667,0.644638725,0.16988454166666667,0.08208233749999999,1.0491194,0.5710946333333333,0.20303059583333333,0.5166666666666667,0.36151792499999996
1544034780,0.1938600125,94,0.12897658333333334,0.10822020833333333,0.40131255833333335,0.7954815583333333,0.19892277083333332,0.08698696666666667,1.1998063666666667,0.5519087041666667,0.3766724083333334,0.5222222222222223,0.40421481375
1544034840,0.18860126666666668,95,0.126280475,0.09971489166666667,0.42586307916666666,0.6509333291666667,0.203182375,0.084852125,1.4123935541666666,0.5572455708333333,0.25485199999999997,0.5277777777777778,0.40039186666666665
1544034900,0.19236520416666666,96,0.12431575,0.10362316666666667,0.5239905833333334,0.6612929624999999,0.19062760416666666,0.07744446666666667,1.5169933541666665,0.491006525,0.23759783333333334,0.5333333333333333,0.411925745
1544034960,0.19256271666666666,97,0.1267396,0.10556663749999999,0.5007477916666666,0.7159092875,0.19292302083333332,0.0799529125,1.4619482208333332,0.5518479708333334,0.23051355416666666,0.5388888888888889,0.41587117124999995
1544035020,0.18966904583333336,98,0.12802629166666665,0.09837473749999999,0.5153639458333333,0.8137095166666666,0.21990079583333333,0.059341570833333336,1.3428409291666665,0.45611521666666666,0.22550602083333335,0.5444444444444444,0.40488480708333335
1544035080,0.19275485833333333,99,0.1194627125,0.09293422083333333,0.3895684166666667,0.8778475083333334,0.21958046666666667,0.08867352916666667,1.0788147541666668,0.4609937875,0.22411267916666666,0.55,0.37447429333333343
1544035140,0.1952374583333333,100,0.12585335833333333,0.16093950833333331,0.37709831250000003,1.0009836916666666,0.23179898333333335,0.09969433333333333,1.2540719041666668,0.5776782375,0.2607404125,0.5555555555555556,0.42840961999999994
1544035200,0.1931927125,101,0.12437447083333333,0.4871166791666667,0.4519563875,1.1488368166666667,0.21624434166666667,0.09905370416666666,0.9994461041666667,0.5907736541666666,0.2506024958333333,0.5611111111111111,0.45615973666666665
