unix,s1_mt2_EDA,minute,s2_mt2_EDA,s3_mt2_EDA,s4_mt2_EDA,s5_mt2_EDA,s6_mt2_EDA,s7_mt2_EDA,s8_mt2_EDA,s9_mt2_EDA,s10_mt2_EDA,test_progress,avg_EDA
1541862100,0.0926027625,11,0.0942850125,1.1579445166666666,0.8953124583333333,0.48758646666666666,0.3205365,0.33055323750000004,0.020402216666666664,0.2289547,0.21916372916666665,0.12222222222222222,0.38473416
1541862160,0.1087154625,12,0.08751485,1.3127108708333333,0.9917458124999999,0.6091534875,0.3292053,0.27255307500000003,0.045722254166666663,0.2346081875,0.24585655416666666,0.13333333333333333,0.4237785854166667
1541862220,0.10828299583333334,13,0.07976239166666667,1.2773401,1.4005151375,0.7996140500000001,0.25000124583333333,0.17868109999999998,0.09073977916666666,0.22995299583333334,0.261904375,0.14444444444444443,0.4676794170833333
1541862280,0.10920131666666667,14,0.10093229166666666,1.3296157208333335,1.5644291333333333,0.8217609583333334,0.35473120416666665,0.11056155833333332,0.04643774166666667,0.23191228333333333,0.2468816375,0.15555555555555556,0.49164638458333326
1541862340,0.1153409875,15,0.13861105416666666,1.1102709,1.3774479666666666,0.7831535625,0.5164750458333333,0.00906805,0.12939259583333335,0.23917268333333333,0.24037922916666668,0.16666666666666666,0.4659312074999999
1541862400,0.11841087916666668,16,0.14617680833333332,0.9430072916666667,1.1971632291666667,0.718220375,0.6616078541666667,0.030902825000000002,0.13456661666666667,0.23272901666666668,0.239642625,0.17777777777777778,0.44224275208333336
1541862460,0.13984121666666666,17,0.14917200416666668,0.8600739083333333,1.6274293916666667,0.7345470416666667,0.396820625,0.06694536250000001,0.10855779583333333,0.24640122083333335,0.2596461875,0.18888888888888888,0.45894347541666675
1541862520,0.3293714583333333,18,0.15433502083333334,0.7169426875,1.5095652416666667,0.658587025,0.234606725,0.15564545000000002,0.02652660416666667,0.26770740416666666,0.2535121625,0.2,0.4306799779166666
1541862580,0.4988808333333334,19,0.15119015833333332,0.66942625,1.53896825,0.656558825,0.15799693333333334,0.2111690875,0.06281402083333333,0.2618563,0.25027713333333335,0.2111111111111111,0.44591377916666664
1541862640,0.4863077333333334,20,0.15825921666666665,0.6658434,1.584663525,0.6169455833333333,0.17381321249999998,0.18759440416666667,0.0132418625,0.28954736666666664,0.2511419541666667,0.2222222222222222,0.44273582583333343
1541862700,0.38180995,21,0.1633367375,0.5900168583333334,1.3688920041666668,0.6638602208333333,0.22840405833333335,0.294046275,0.0398487125,0.3289031916666667,0.2546493125,0.23333333333333334,0.4313767320833334
1541862760,0.3180049125,22,0.1639775,0.5315454374999999,0.6285673916666668,0.6269209416666667,0.20686020416666664,0.17961521249999998,0.03244285,0.4005306291666667,0.2644669375,0.24444444444444444,0.33529320166666665
1541862820,0.2537943916666667,23,0.16580367499999998,0.533113875,0.21340130000000002,0.5814954625,0.22362664999999998,0.16938891666666667,0.02173706666666667,0.4241857958333333,0.270713,0.25555555555555554,0.28572601333333336
1541862880,0.2239446875,24,0.16655109583333333,0.45558401666666665,0.27760432500000004,0.5436274666666667,0.22421382083333335,0.20237862083333333,0.01545775,0.47576693750000004,0.2723626625,0.26666666666666666,0.2857491383333333
1541862940,0.20421755833333333,25,0.17625777083333333,0.3942009166666667,0.5903448833333333,0.5257476,0.16497892083333332,0.204203975,0.009328020833333334,0.4493731208333333,0.27422566666666665,0.2777777777777778,0.2992878433333333
1541863000,0.19625185833333333,26,0.17883125,0.3384615875,0.46807786250000005,0.5225467916666667,0.3682093708333333,0.14639069583333333,0.009824579166666668,0.4449955208333333,0.27879549583333335,0.28888888888888886,0.29523850124999995
1541863060,0.1815753291666667,27,0.1811964875,0.2896049458333333,0.5407099333333334,0.5240560291666667,0.293670725,0.22560101666666668,0.0139734125,0.40984109166666666,0.2734196291666667,0.3,0.29336486000000006
1541863120,0.17655137499999998,28,0.17816379583333333,0.23363607916666668,0.5709510333333333,0.5124421,0.2367525875,0.23228871666666664,0.03542231666666666,0.43271147083333333,0.28093633333333334,0.3111111111111111,0.28898558083333337
1541863180,0.17679164166666667,29,0.18610315833333332,0.20516052083333333,0.5707481916666667,0.5584173958333333,0.2842973166666667,0.19985412083333334,0.062002479166666666,0.4921845458333333,0.28644574166666664,0.32222222222222224,0.30220051124999997
1541863240,0.17804092083333334,30,0.18088152916666667,0.19298095833333334,0.5515625875,0.5846660499999999,0.336171175,0.17962054583333334,0.22934851666666667,0.478820575,0.28764680833333334,0.3333333333333333,0.31997396666666666
1541863300,0.17766188750000003,31,0.18429318749999998,0.2023145875,0.5478952083333334,0.5671278,0.15379065,0.1396817333333333,0.15377812916666667,0.8894226208333333,0.2899851708333333,0.34444444444444444,0.3305950975
1541863360,0.17743765416666665,32,0.1722906916666667,0.19033790416666668,0.5136183458333333,0.4802050166666667,0.2306939583333333,0.11881839166666668,0.05516250833333333,1.3322914,0.29223262499999997,0.35555555555555557,0.35630884958333336
1541863420,0.17541422916666666,33,0.18007526666666665,0.1793331291666667,0.4692416125,0.45167192500000003,0.5679968624999999,0.1471538875,0.0533684875,1.403242925,0.2791371458333333,0.36666666666666664,0.3906635470833333
1541863480,0.17250449583333335,34,0.1791889375,0.15927798333333335,0.6725323208333334,0.6038535708333334,0.6986957291666667,0.2313279875,0.05731442916666667,1.2791334833333332,0.29004915416666666,0.37777777777777777,0.43438780916666675
1541863540,0.17588934583333332,35,0.17734700833333333,0.1628820625,0.7345466458333333,0.6356583791666667,0.7308619625,0.23485591666666666,0.1019954625,2.2043917333333334,0.28635489583333334,0.3888888888888889,0.54447834125
1541863600,0.1697816625,36,0.17839345416666666,0.19443867083333333,0.6892036666666667,0.6913848291666667,0.5499600458333334,0.19036440416666667,0.033462675,1.7100045208333334,0.27740214166666666,0.4,0.4684396070833333
1541863660,0.17426103333333334,37,0.186765275,0.18980394583333335,0.6336432999999999,0.7025931375,0.7168339416666666,0.22901172916666665,0.07920106666666667,1.1520129124999998,0.2790678125,0.4111111111111111,0.43431941541666663
1541863720,0.17406877499999998,38,0.18257932916666667,0.1795839625,0.45829819583333337,0.8967442499999999,0.6426528958333333,0.15013204166666666,0.14676429166666666,0.788969075,0.2852444708333334,0.4222222222222222,0.39050372874999995
1541863780,0.18289933749999998,39,0.17003237083333334,0.19031654166666667,0.6777585041666666,0.8632553791666666,0.6300928333333334,0.2473185291666667,0.049668141666666665,0.6163628625,0.30538150416666665,0.43333333333333335,0.3933086004166667
1541863840,0.1694827125,40,0.166006525,0.186845775,0.7503424791666667,0.7192184041666666,0.6457596083333333,0.5567255083333333,0.07223838749999999,0.5034154458333333,0.3088515083333333,0.4444444444444444,0.40788863541666665
1541863900,0.17692506666666666,41,0.18060912916666666,0.34537628333333337,0.8113958791666666,0.587120925,0.7551748208333334,0.37945330416666667,0.016531025,0.47374359583333336,0.2997225625,0.45555555555555555,0.4026052591666667
1541863960,0.17991492916666668,42,0.1949769,0.37640425,0.6836198875,0.582546925,1.3528326791666667,0.38948203333333337,0.048258625,0.4039419416666667,0.2998401,0.4666666666666667,0.4511818270833333
1541864020,0.18181023333333332,43,0.206093225,0.37196175833333334,0.8146575583333334,0.5800649791666667,1.37841255,0.3590222583333333,0.0815505375,0.362658875,0.30368387916666667,0.4777777777777778,0.46399158541666663
1541864080,0.18773634583333332,44,0.28487310833333335,0.3827101875,0.6904901958333334,0.5834595916666667,1.0592589166666666,0.4117491333333333,0.11240762083333333,0.4310778333333333,0.3042870416666667,0.4888888888888889,0.4448049975
1541864140,0.18788589583333334,45,0.8300664958333334,0.33245470416666667,0.5506223916666666,0.6244764708333334,1.0655489916666667,0.5332521,0.023461737500000003,1.5556439833333333,0.31076800000000004,0.5,0.6014180770833334
1541864200,0.18610790833333332,46,0.5585614083333332,0.33914501666666663,0.6779773875,0.5942568541666666,0.5512118208333334,0.38420730833333333,0.04597323750000001,2.7325350708333334,0.3150869416666666,0.5111111111111111,0.6385062954166666
1541864260,0.18483200833333333,47,0.304745525,0.3026708166666667,0.6478910666666666,0.5827764333333333,0.8142829208333333,0.46886018333333335,0.22698305416666667,2.728259454166667,0.32201110833333335,0.5222222222222223,0.6583312570833334
1541864320,0.188964275,48,0.19088709166666668,0.2853066666666667,0.6881894083333333,0.5638771375,0.6883134958333333,0.6310845875,0.08573130833333333,2.1184398041666666,0.3287537625,0.5333333333333333,0.57695475375
1541864380,0.19093967083333335,49,0.11075635,0.25016726666666667,0.738646375,0.5333104458333333,0.7634019333333334,0.599034025,0.06975008749999999,1.5048394583333333,0.32757393333333334,0.5444444444444444,0.5088419545833334
1541864440,0.18938065833333334,50,0.0990368625,0.2765231,0.8406742458333334,0.5168664208333333,0.7745474875,0.6295632375,0.1522457125,1.1582561416666666,0.3230628,0.5555555555555556,0.49601566666666663
1541864500,0.19273359583333333,51,0.08291776666666667,0.34033043333333335,0.8865315875,0.648566925,0.6319237708333334,0.7753667041666666,0.10370345416666667,1.0123623333333334,0.3446680333333333,0.5666666666666667,0.5019104604166668
1541864560,0.19168178333333333,52,0.06882227083333332,0.3762974125,0.8198410166666666,0.6331231166666667,0.5329801541666667,0.8118957583333334,0.24608256666666667,0.8411481791666666,0.3449136125,0.5777777777777777,0.48667858708333334
1541864620,0.19610239583333333,53,0.057860870833333335,0.36723093749999997,0.8475388458333334,0.598014575,0.349788225,0.6497239041666667,0.36025225833333335,0.689928175,0.33249065833333336,0.5888888888888889,0.4448930845833334
1541864680,0.19722895833333334,54,0.13890665416666667,0.3939285875,0.7666473875,0.6507201458333333,0.32560212083333334,0.761708725,0.2737735041666667,0.5921898916666667,0.32139709166666663,0.6,0.44221030666666666
1541864740,0.19974893333333332,55,0.2067553,0.4004107416666667,0.8950415916666666,0.7607533916666667,0.3691488291666667,0.77527085,0.050661308333333335,0.531158675,0.32076184583333334,0.6111111111111112,0.45097114666666666
1541864800,0.198237975,56,0.2062587,0.4208130583333333,0.8229475333333334,0.7759485833333333,0.27111802083333336,0.8582746958333334,0.10082083333333333,0.7699394958333333,0.3205856916666667,0.6222222222222222,0.4744944587499999
1541864860,0.19353972083333335,57,0.2141927958333333,0.4690076083333333,0.8186502791666667,0.760155575,0.3428969333333333,0.5614586416666667,0.16012157916666667,2.564338204166667,0.32077775833333333,0.6333333333333333,0.6405139095833334
1541864920,0.187570875,58,0.21152313749999999,0.5144469666666667,0.8222962749999999,0.7086402583333334,0.35094122916666665,0.232918575,0.19815544583333333,1.8683504375,0.32035605,0.6444444444444445,0.541519925
1541864980,0.1882595833333333,59,0.19340187916666668,0.51796035,0.6931199791666667,0.6982539,0.3161967041666667,0.21077414583333332,0.05397176666666667,1.224677475,0.32712013749999996,0.6555555555555556,0.4423735920833334
1541865040,0.195312275,60,0.20162440416666666,0.5924412916666667,0.463524325,0.8238191166666666,0.4221063125,0.17285288333333335,0.0452310375,0.9562808125,0.318466175,0.6666666666666666,0.4191658633333333
1541865100,0.19898534166666665,61,0.20540974583333332,0.7079512416666667,0.6094281083333333,0.8797635625000001,0.5179272458333333,0.26843279583333335,0.05023414166666666,0.7684583541666666,0.3302272291666667,0.6777777777777778,0.45368177666666665
1541865160,0.19222106666666666,62,0.20696351249999997,0.7550618166666666,0.6024466291666666,0.7904069416666667,0.4492335666666667,0.31663362083333335,0.022100179166666668,0.6545068666666667,0.32614308750000004,0.6888888888888889,0.43157172875
1541865220,0.1869943,63,0.2034022375,0.9359859291666666,0.4958847416666667,0.7190049125000001,0.44987417916666667,0.25382994166666667,0.022965158333333336,0.5501220041666667,0.33438060416666665,0.7,0.4152444008333333
1541865280,0.19402017916666664,64,0.20553789166666667,1.131722125,0.6321378791666666,0.6493748541666666,0.5169450791666667,0.1083252625,0.06069425416666666,0.5229503291666666,0.3341885125,0.7111111111111111,0.4355896366666667
1541865340,0.19665229166666667,65,0.23128893333333334,0.8852123458333333,0.5877237916666667,0.5534213666666666,0.6111592791666667,0.25537777500000003,0.11341669583333333,0.5195163791666667,0.34169974583333335,0.7222222222222222,0.4295468604166667
1541865400,0.19635865416666667,66,0.24054705,0.764560525,0.5707054833333333,0.5532460791666666,0.7150883916666667,0.24525293333333334,0.37907135833333333,0.48544041250000003,0.34534604166666666,0.7333333333333333,0.4495616929166667
1541865460,0.20156409583333332,67,0.2359126625,0.684238075,0.6045071791666667,0.5360381916666667,0.7578189958333333,0.33036114583333337,0.37616354583333333,0.45688985416666666,0.3556654541666667,0.7444444444444445,0.45391592000000003
1541865520,0.19682316249999998,68,0.21886985416666666,0.7263455666666666,0.6753189375,0.5485060833333333,0.8991928625,0.40910189166666666,0.16903479583333333,0.45557107916666667,0.35297487916666664,0.7555555555555555,0.46517391124999996
1541865580,0.19743709583333333,69,0.22235632083333332,0.6966151125,0.6999875666666667,0.6763603625,0.6462931,0.3445796291666667,0.1382668791666667,0.4692164833333334,0.3518163083333333,0.7666666666666667,0.4442928858333334
1541865640,0.20146254583333334,70,0.22208401249999998,0.6006264833333332,0.5671462541666668,0.5878204458333334,0.33233285416666664,0.3546829083333333,0.10813598333333334,0.4391069791666667,0.35290004583333334,0.7777777777777778,0.37662985125000004
1541865700,0.20270112916666666,71,0.21097322500000001,0.6271906791666667,0.5839069666666667,0.5585828500000001,0.5222295625,0.2826084625,0.0352194875,0.4142453541666667,0.3591035375,0.7888888888888889,0.37967612541666673
1541865760,0.19876114166666667,72,0.18278757916666669,0.6199769333333334,0.5432070958333333,0.5533630208333334,0.5124878625,0.3312738,0.15968909166666664,0.4044811291666666,0.3637213041666667,0.8,0.38697489583333333
1541865820,0.19928434166666664,73,0.18885824583333333,0.6388147833333334,0.5384198333333334,0.5662118166666666,0.5456683625000001,0.3425728708333333,0.290753025,0.38344195833333333,0.3691131791666667,0.8111111111111111,0.4063138416666666
1541865880,0.20239687499999998,74,0.24812327916666668,0.5798557041666667,0.45994309166666664,0.564192275,0.5372344583333334,0.34035246666666663,0.361250725,0.3661502916666667,0.3692306125,0.8222222222222222,0.40287297791666665
1541865940,0.20608613333333334,75,0.49617995000000004,0.5652094291666666,0.2759792375,0.5086312458333333,0.43294757500000003,0.3427062708333333,0.373531625,0.344886775,0.37296237916666664,0.8333333333333334,0.3919120620833333
1541866000,0.20717519583333333,76,0.30594156666666666,0.530422425,0.2983433708333333,0.6143733375,0.3544908958333333,0.33500437499999997,0.14768050416666664,0.3379626333333333,0.3576140083333333,0.8444444444444444,0.34890083125000004
1541866060,0.2093962083333333,77,0.24919117083333334,0.5830532333333333,0.30861940416666667,0.5877350208333334,0.3156629,0.31350077083333333,0.21687000416666666,0.3249259666666667,0.3796408666666667,0.8555555555555555,0.3488595545833334
1541866120,0.20927874166666666,78,0.20032146666666667,0.5879293416666667,0.30996426250000003,0.6588861833333334,0.3097217875,0.31568897083333336,0.24592778333333334,0.3187225458333333,0.37255123749999997,0.8666666666666667,0.3528992320833334
1541866180,0.20146795416666666,79,0.1456106875,0.5586635458333333,0.05178088333333333,0.5678803291666666,0.3294773791666667,0.3897542666666666,0.3039576375,0.3173132125,0.3634863708333333,0.8777777777777778,0.3229392266666667
1541866240,0.19813652499999998,80,0.09985905416666667,0.559421725,0.13756102916666665,0.5846447458333334,0.35665275416666664,0.49514935416666667,0.25563501666666666,0.30893167083333334,0.35919954583333336,0.8888888888888888,0.33551914208333333
1541866300,0.1967483875,81,0.091572575,0.6203830375,0.08839582916666666,0.5834918499999999,0.5702547875,0.5103788,0.29175143750000004,0.3026481791666667,0.374745375,0.9,0.3630370258333333
1541866360,0.19800304583333334,82,0.06885433333333334,0.5960027541666667,0.10748539166666667,0.648115575,0.49781928333333336,0.8366244916666666,0.2844683875,0.29961055,0.38006262916666667,0.9111111111111111,0.39170464416666667
1541866420,0.20194845416666668,83,0.14605918333333331,0.6019563541666667,0.3143367083333333,0.6572262999999999,0.5194645791666667,0.8814652875,0.34353418333333335,0.28480137916666665,0.3776657208333333,0.9222222222222223,0.43284581499999997
1541866480,0.203662275,84,0.13373093333333333,0.6130198375,0.2501710875,0.589885925,0.49397597083333333,0.7940950166666667,0.1900563375,0.26608966666666667,0.3805589916666667,0.9333333333333333,0.3915246041666667
1541866540,0.20435093333333335,85,0.10224031666666668,0.6429371958333333,0.41653191666666667,0.5886477125,0.5971899416666666,0.7005602041666666,0.8680410666666667,0.2877963708333333,0.38634602916666666,0.9444444444444444,0.47946416875
1541866600,0.20530132083333333,86,0.06325884583333334,0.6741787333333333,0.3197870875,0.6160866333333334,0.5938590749999999,0.7419981875,0.8650089208333333,0.292948075,0.39212777499999996,0.9555555555555556,0.4764554654166666
1541866660,0.195072025,87,0.07134774583333334,0.733623625,0.116112,0.55866825,0.48770395833333335,0.6024125166666666,0.3429755,0.29620456666666667,0.3938253583333333,0.9666666666666667,0.37979455458333333
1541866720,0.19631059166666667,88,0.174635275,0.7262443958333333,0.084936675,0.6393838083333333,0.45555897916666666,0.5216729250000001,0.2820486583333333,0.29232344166666663,0.3958113791666667,0.9777777777777777,0.37689261291666665
1541866780,0.21494866666666665,89,0.23759978333333331,0.809909375,0.09538887083333333,0.6808757458333333,0.345976975,0.4446907625,0.36115990416666666,0.3001283875,0.37884534583333335,0.9888888888888889,0.3869523816666667
1541866840,0.2053920625,90,0.27031309166666667,0.79971625,0.19466409999999998,0.6659687208333334,0.33494880416666667,0.4832259166666667,0.17351311249999998,0.2964502416666666,0.3775428125,1.0,0.38017351125000004
